log_q,log_p,log_y,share,log_hhsize,log_driver,log_hhr_age,total_wrkr,publictransit_d,cl5_smtown_d,cl5_suburban_d,cl5_secondcity_d,cl5_urban_d,popdensity_d2,popdensity_d3,popdensity_d4,popdensity_d5,popdensity_d6,popdensity_d7,popdensity_d8,state_fips,distance_oil1000
7.1660404,.33686256,11.695247,.015110821,1.6094379,.69314718,3.7612002,2,0,0,0,1,0,0,1,0,0,0,0,0,IL,1.3319257
7.3778796,.33688307,10.768485,.047182959,1.0986123,.69314718,3.6888795,2,0,0,0,1,0,0,0,0,1,0,0,0,IL,1.3319257
7.3335161,.33685642,11.119883,.031761192,1.0986123,.69314718,3.9512436,1,1,0,1,0,0,0,0,0,1,0,0,0,IL,1.3319257
5.7484288,.3367897,11.695247,.0036609645,1.3862944,1.0986123,4.0253515,3,0,0,0,1,0,0,0,1,0,0,0,0,IL,1.3319257
7.0428667,.33686495,11.258033,.020685932,1.3862944,.69314718,3.6109178,2,1,0,1,0,0,0,0,1,0,0,0,0,IL,1.3319257
6.1796203,.33685327,11.258033,.0087250257,1.0986123,.69314718,3.2958369,1,1,0,1,0,0,0,0,0,0,1,0,0,IL,1.3319257
6.9377513,.33695057,11.119883,.021382527,1.6094379,1.0986123,3.8066626,3,0,0,0,1,0,0,0,0,1,0,0,0,IL,1.3319257
6.4305506,.33686885,11.695247,.0072422209,1.6094379,.69314718,3.6888795,2,1,0,1,0,0,0,0,0,0,1,0,0,IL,1.3319257
7.9717622,.33686793,11.407565,.04509721,1.9459101,1.6094379,3.7841897,5,1,0,0,1,0,1,0,0,0,0,0,0,IL,1.3319257
7.0646625,.33687106,10.768485,.034494642,1.3862944,.69314718,3.8066626,2,1,0,1,0,0,0,0,0,1,0,0,0,IL,1.3319257
5.3977203,.33674875,9.7699566,.017677071,1.0986123,0,3.6375861,1,1,0,1,0,0,0,0,0,0,1,0,0,IL,1.3319257
7.3114648,.33707327,10.532096,.05593539,1.9459101,.69314718,3.6375861,2,0,1,0,0,0,1,0,0,0,0,0,0,IL,1.3319257
6.5101151,.33680543,11.695247,.0078414883,1.3862944,.69314718,3.713572,2,1,0,1,0,0,0,1,0,0,0,0,0,IL,1.3319257
7.3553257,.33684739,11.407565,.024345901,1.3862944,1.0986123,3.871201,3,0,0,0,1,0,0,0,0,0,1,0,0,IL,1.3319257
6.3473077,.33730447,10.768485,.01684211,1.3862944,.69314718,3.4011974,2,0,1,0,0,0,0,0,1,0,0,0,0,IL,1.3319257
7.4840875,.33687541,11.695247,.020769197,1.3862944,.69314718,3.4965076,1,1,0,0,0,1,0,0,0,1,0,0,0,IL,1.3319257
5.5975976,.33669409,11.695247,.0031481029,1.0986123,0,3.5553482,1,1,0,1,0,0,0,0,0,0,1,0,0,IL,1.3319257
8.0828943,.33671224,11.258033,.058517646,1.3862944,.69314718,3.6888795,2,1,0,1,0,0,0,0,1,0,0,0,0,IL,1.3319257
6.9676528,.33686748,10.657259,.034988392,1.0986123,.69314718,3.4011974,2,1,0,1,0,0,0,0,0,0,1,0,0,IL,1.3319257
7.0546789,.33687183,10.95954,.028212525,1.3862944,.69314718,3.7612002,2,1,0,1,0,0,0,0,0,0,1,0,0,IL,1.3319257
6.7064395,.33684468,11.407565,.012723805,1.0986123,.69314718,3.8286414,2,1,0,0,0,1,0,0,0,0,0,1,0,IL,1.3319257
6.7694139,.33683106,10.768485,.025674935,1.7917595,.69314718,3.5263605,1,1,0,0,0,1,0,0,0,1,0,0,0,IL,1.3319257
6.7708559,.33682281,10.532096,.032568254,1.3862944,.69314718,3.6888795,2,0,0,1,0,0,0,0,0,0,1,0,0,IL,1.3319257
7.0438085,.33684552,11.695247,.013371992,1.3862944,.69314718,3.4339871,2,1,0,0,0,1,0,0,1,0,0,0,0,IL,1.3319257
7.041338,.33685982,11.695247,.013339185,1.0986123,.69314718,3.4657359,2,1,0,1,0,0,0,0,0,1,0,0,0,IL,1.3319257
6.2665496,.33674875,10.221941,.026819047,1.0986123,.69314718,3.871201,1,0,0,1,0,0,1,0,0,0,0,0,0,IL,1.3319257
6.0209074,.33685616,10.95954,.010033992,1.3862944,.69314718,3.3322046,1,1,0,1,0,0,0,0,0,0,1,0,0,IL,1.3319257
7.3683171,.33687234,11.695247,.018498654,1.9459101,.69314718,3.6109178,1,0,0,0,1,0,0,0,0,1,0,0,0,IL,1.3319257
6.2835674,.3368457,11.407565,.0083361669,1.3862944,.69314718,3.3322046,2,1,0,0,1,0,0,0,0,0,1,0,0,IL,1.3319257
6.8581986,.33682775,11.695247,.011106543,1.3862944,.69314718,3.713572,2,0,0,0,1,0,1,0,0,0,0,0,0,IL,1.3319257
6.7985363,.33683753,10.95954,.021836631,1.3862944,.69314718,3.8286414,2,0,0,1,0,0,0,0,0,1,0,0,0,IL,1.3319257
8.5689135,.33655548,11.695247,.061434872,1.3862944,1.0986123,3.9702919,2,1,1,0,0,0,0,1,0,0,0,0,0,IL,1.3319257
8.3756294,.33689159,11.695247,.05065456,1.6094379,1.3862944,3.871201,4,1,0,1,0,0,0,0,1,0,0,0,0,IL,1.3319257
5.7313666,.33673114,11.042922,.006909735,2.0794415,1.0986123,4.4773369,2,1,1,0,0,0,1,0,0,0,0,0,0,IL,1.3319257
6.3413224,.33685431,10.532096,.02119649,1.3862944,.69314718,3.9120231,1,1,0,0,0,1,0,0,0,0,0,1,0,IL,1.3319257
6.3864865,.33685794,11.695247,.0069299503,1.3862944,.69314718,3.4965076,2,1,0,1,0,0,0,0,0,0,1,0,0,IL,1.3319257
7.0264397,.33685821,11.258033,.020348763,1.3862944,.69314718,3.6109178,2,0,0,0,1,0,0,0,1,0,0,0,0,IL,1.3319257
7.540524,.33687812,11.695247,.021975109,1.7917595,.69314718,3.6375861,2,1,0,1,0,0,0,0,0,1,0,0,0,IL,1.3319257
6.8239741,.33683488,11.695247,.010732936,1.3862944,.69314718,3.6109178,2,1,0,0,0,1,0,0,0,0,1,0,0,IL,1.3319257
7.1005049,.33685541,11.407565,.018869571,1.6094379,1.0986123,3.7612002,2,1,0,1,0,0,0,0,0,0,1,0,0,IL,1.3319257
7.7125998,.33687624,10.221941,.11389651,1.3862944,1.0986123,3.713572,3,0,0,0,1,0,0,0,0,0,0,1,0,IL,1.3319257
6.838346,.33679649,10.868568,.024886593,1.0986123,.69314718,3.7612002,2,1,0,1,0,0,0,0,0,0,1,0,0,IL,1.3319257
7.7707753,.33689353,10.657259,.078113653,1.3862944,.69314718,3.583519,2,0,1,0,0,0,0,0,0,0,1,0,0,IL,1.3319257
6.6465468,.33683437,10.021271,.047935952,1.0986123,.69314718,3.5263605,2,1,0,0,0,1,0,0,0,0,0,1,0,IL,1.3319257
6.5057564,.33680928,11.695247,.0078074145,1.6094379,.69314718,3.5553482,2,1,0,0,0,1,0,0,0,0,0,1,0,IL,1.3319257
6.3997116,.33681822,11.407565,.0093625737,1.6094379,1.0986123,3.6635616,3,1,0,0,1,0,0,0,0,1,0,0,0,IL,1.3319257
7.3265543,.33687344,11.695247,.017742019,1.0986123,.69314718,3.7841897,2,1,1,0,0,0,0,0,1,0,0,0,0,IL,1.3319257
6.5447059,.33681241,10.95954,.016940942,1.3862944,.69314718,3.4011974,2,1,0,1,0,0,0,0,0,0,1,0,0,IL,1.3319257
7.2400341,.33686358,11.695247,.016271351,1.0986123,.69314718,3.9318256,2,1,0,0,0,1,0,0,0,0,0,1,0,IL,1.3319257
7.593646,.33688569,10.532096,.074157484,1.0986123,.69314718,3.4657359,2,0,1,0,0,0,0,0,0,1,0,0,0,IL,1.3319257
6.666254,.33683175,11.042922,.017600358,1.3862944,.69314718,3.7612002,2,1,0,1,0,0,0,0,0,0,1,0,0,IL,1.3319257
6.6333933,.33673954,10.868568,.0202736,1.3862944,.69314718,3.6635616,2,1,1,0,0,0,0,0,0,1,0,0,0,IL,1.3319257
6.8677158,.33684808,10.868568,.025629677,1.3862944,.69314718,3.6109178,2,1,1,0,0,0,0,0,0,1,0,0,0,IL,1.3319257
6.8432455,.33684078,10.768485,.027642563,1.6094379,.69314718,3.6375861,1,1,0,1,0,0,0,0,0,0,1,0,0,IL,1.3319257
5.8723602,.33682033,10.95954,.0086485818,1.3862944,.69314718,3.583519,1,1,0,1,0,0,0,0,0,1,0,0,0,IL,1.3319257
7.6126699,.33688816,10.532096,.075581923,1.6094379,.69314718,3.5553482,2,0,1,0,0,0,1,0,0,0,0,0,0,IL,1.3319257
6.7166605,.33678347,10.388995,.035594955,1.0986123,.69314718,3.5553482,2,1,1,0,0,0,0,0,0,0,0,0,0,IL,1.3319257
6.901895,.33685446,10.868568,.026520992,1.0986123,.69314718,3.871201,2,1,1,0,0,0,0,0,0,0,1,0,0,IL,1.3319257
7.3454423,.33688477,11.695247,.01808052,1.3862944,.69314718,3.7376697,1,1,0,0,0,1,0,0,0,0,0,1,0,IL,1.3319257
6.8091879,.33681276,10.388995,.03904679,1.3862944,.69314718,3.4011974,1,1,0,1,0,0,0,1,0,0,0,0,0,IL,1.3319257
7.0571542,.33686903,11.695247,.013551965,1.6094379,1.0986123,3.8286414,2,1,0,1,0,0,0,0,0,1,0,0,0,IL,1.3319257
6.9533653,.33686793,11.695247,.01221594,1.3862944,1.0986123,3.7376697,1,1,1,0,0,0,1,0,0,0,0,0,0,IL,1.3319257
6.9971366,.33686051,10.95954,.026634628,1.3862944,.69314718,3.6635616,2,1,0,1,0,0,0,0,1,0,0,0,0,IL,1.3319257
7.4924493,.33686885,11.258033,.032428589,1.3862944,.69314718,3.5263605,2,1,0,1,0,0,0,0,0,0,1,0,0,IL,1.3319257
7.1662898,.33685482,11.695247,.015114478,1.3862944,1.0986123,3.7612002,3,1,0,1,0,0,0,0,0,0,1,0,0,IL,1.3319257
6.3680944,.3367947,10.388995,.02511961,1.3862944,.69314718,3.3672957,2,0,0,0,1,0,0,0,0,1,0,0,0,IL,1.3319257
7.7695975,.33689439,10.868568,.063160487,1.6094379,.69314718,3.5263605,3,0,0,1,0,0,0,1,0,0,0,0,0,IL,1.3319257
7.5353031,.33688793,11.695247,.021860892,1.0986123,.69314718,3.4339871,2,1,0,0,0,1,0,0,0,0,1,0,0,IL,1.3319257
5.2135892,.33676645,10.768485,.0054174527,1.0986123,0,3.8286414,1,1,0,1,0,0,0,0,0,1,0,0,0,IL,1.3319257
5.7053623,.33684859,11.695247,.0035068528,1.3862944,.69314718,3.713572,2,1,0,1,0,0,0,0,0,1,0,0,0,IL,1.3319257
7.1097379,.33734888,11.695247,.014290497,1.0986123,.69314718,3.4657359,1,1,0,0,0,1,0,0,0,0,0,1,0,IL,1.3319257
7.4429746,.33687404,10.95954,.041598473,1.0986123,.69314718,3.4657359,2,0,0,1,0,0,0,0,0,1,0,0,0,IL,1.3319257
6.8121815,.33683711,11.407565,.014142849,1.6094379,1.3862944,3.8286414,2,1,0,1,0,0,0,0,0,0,1,0,0,IL,1.3319257
6.4520178,.33679521,11.407565,.0098651024,1.6094379,1.0986123,3.7376697,2,1,0,0,0,1,0,0,0,0,1,0,0,IL,1.3319257
6.3646221,.33807701,10.657259,.019167095,1.0986123,.69314718,3.5553482,1,1,0,0,0,1,0,0,0,0,1,0,0,IL,1.3319257
7.0249023,.3368313,11.695247,.013121367,1.3862944,1.0986123,3.7376697,2,1,0,1,0,0,0,0,1,0,0,0,0,IL,1.3319257
6.8791008,.33682203,10.868568,.025922451,1.3862944,.69314718,3.5553482,2,1,1,0,0,0,0,0,1,0,0,0,0,IL,1.3319257
7.3785639,.33687684,11.695247,.018689258,1.6094379,.69314718,3.7612002,1,1,0,1,0,0,0,0,0,1,0,0,0,IL,1.3319257
8.236268,.33687684,11.407565,.058752585,1.3862944,1.0986123,3.7612002,2,1,0,1,0,0,0,0,1,0,0,0,0,IL,1.3319257
6.7368631,.3368302,10.768485,.024852635,1.6094379,1.3862944,4.0073333,4,0,1,0,0,0,0,0,1,0,0,0,0,IL,1.3319257
6.4778619,.33686826,11.695247,.0075930888,1.0986123,0,3.4657359,2,0,0,0,1,0,0,0,0,0,1,0,0,IL,1.3319257
7.9576659,.33690274,10.021271,.17787008,1.3862944,.69314718,3.3322046,2,0,0,0,1,0,0,0,0,0,1,0,0,IL,1.3319257
7.6678576,.33689788,10.768485,.063056156,1.6094379,.69314718,3.6888795,1,1,0,1,0,0,0,0,1,0,0,0,0,IL,1.3319257
7.3139548,.33686128,10.657259,.049467299,1.9459101,.69314718,3.4011974,2,1,0,1,0,0,0,0,0,0,1,0,0,IL,1.3319257
8.0141573,.33687967,11.695247,.035288084,1.3862944,1.0986123,2.8903718,3,1,1,0,0,0,0,0,0,1,0,0,0,IL,1.3319257
6.9217029,.24864084,11.119883,.019263575,1.6094379,1.3862944,3.8066626,2,0,1,0,0,0,1,0,0,0,0,0,0,IN,1.385913
6.4631963,.24860662,10.388995,.025293892,1.3862944,.69314718,4.2766662,3,0,1,0,0,0,0,0,0,1,0,0,0,IN,1.385913
7.5508747,.2486241,11.695247,.02032816,1.6094379,1.0986123,3.7376697,3,1,1,0,0,0,1,0,0,0,0,0,0,IN,1.385913
7.1170158,.24863191,10.868568,.03010932,1.3862944,.69314718,3.4339871,2,0,1,0,0,0,0,0,0,0,1,0,0,IN,1.385913
7.1349802,.24862643,11.119883,.02384272,1.6094379,.69314718,3.9120231,3,0,1,0,0,0,1,0,0,0,0,0,0,IN,1.385913
7.6998734,.2486598,11.407565,.031460214,1.3862944,.69314718,3.4657359,2,1,1,0,0,0,1,0,0,0,0,0,0,IN,1.385913
6.4993596,.24858366,10.657259,.02005421,1.3862944,.69314718,3.4339871,2,0,1,0,0,0,1,0,0,0,0,0,0,IN,1.385913
6.83424,.2486241,11.119883,.017650008,1.0986123,.69314718,2.9957323,1,0,0,1,0,0,0,0,0,0,1,0,0,IN,1.385913
7.4994364,.24866575,11.191341,.031960968,1.0986123,.69314718,3.3322046,2,0,0,1,0,0,0,0,0,1,0,0,0,IN,1.385913
7.2322545,.24865068,11.695247,.014782047,1.6094379,.69314718,3.583519,2,0,1,0,0,0,0,1,0,0,0,0,0,IN,1.385913
6.7166505,.2489236,11.119883,.015696637,1.3862944,.69314718,3.4965076,2,0,0,1,0,0,0,0,0,1,0,0,0,IN,1.385913
5.3356309,.24936655,11.407565,.0029599958,1.3862944,.69314718,3.6375861,1,1,0,1,0,0,1,0,0,0,0,0,0,IN,1.385913
6.6092896,.24866128,11.258033,.012276329,1.0986123,0,3.8286414,1,0,0,1,0,0,0,0,0,1,0,0,0,IN,1.385913
7.8545375,.24868165,11.191341,.045587465,1.3862944,.69314718,3.7376697,2,0,1,0,0,0,0,1,0,0,0,0,0,IN,1.385913
7.2219481,.24865645,11.191341,.024216104,1.6094379,.69314718,3.7841897,2,1,0,1,0,0,0,0,1,0,0,0,0,IN,1.385913
7.5831499,.24866343,11.695247,.020995779,1.6094379,.69314718,3.583519,1,0,1,0,0,0,0,1,0,0,0,0,0,IN,1.385913
7.153121,.24864224,10.95954,.028502109,1.0986123,.69314718,3.6635616,2,0,0,0,1,0,0,0,0,0,1,0,0,IN,1.385913
7.0449719,.24864353,11.119883,.021790801,1.0986123,.69314718,3.713572,2,0,1,0,0,0,1,0,0,0,0,0,0,IN,1.385913
6.5101261,.24857399,11.258033,.011116405,1.3862944,.69314718,3.4011974,2,1,1,0,0,0,0,0,1,0,0,0,0,IN,1.385913
7.1895204,.24869001,11.258033,.021931682,1.0986123,.69314718,3.7376697,2,0,1,0,0,0,0,0,0,1,0,0,0,IN,1.385913
6.8136563,.24861081,11.042922,.018673413,1.3862944,.69314718,3.6888795,2,0,1,0,0,0,0,0,1,0,0,0,0,IN,1.385913
6.4652619,.24860662,11.695247,.0068645934,1.0986123,.69314718,3.2958369,2,0,0,1,0,0,0,0,0,1,0,0,0,IN,1.385913
6.605545,.24863461,11.407565,.010531492,1.3862944,.69314718,3.583519,2,0,0,1,0,0,0,0,0,1,0,0,0,IN,1.385913
7.7141628,.24867198,10.868568,.054708634,1.0986123,.69314718,3.4011974,1,0,1,0,0,0,0,0,0,1,0,0,0,IN,1.385913
7.5750184,.24866641,11.407565,.027767744,1.0986123,.69314718,3.9702919,2,0,0,1,0,0,0,0,1,0,0,0,0,IN,1.385913
8.2734442,.24868174,10.221941,.18271728,1.3862944,1.0986123,3.8501475,3,0,1,0,0,0,1,0,0,0,0,0,0,IN,1.385913
7.5547013,.24863331,11.191341,.033775911,1.3862944,.69314718,3.7612002,2,1,1,0,0,0,0,0,1,0,0,0,0,IN,1.385913
6.546216,.24869066,10.657259,.021018496,1.0986123,.69314718,3.7376697,1,0,1,0,0,0,0,0,1,0,0,0,0,IN,1.385913
7.3097529,.2486479,11.407565,.021297535,1.3862944,.69314718,3.5263605,2,0,1,0,0,0,0,0,0,0,0,0,0,IN,1.385913
7.4947491,.24865432,11.407565,.025625642,1.6094379,.69314718,3.6109178,2,0,0,1,0,0,0,0,1,0,0,0,0,IN,1.385913
8.0897932,.24865246,11.119883,.06194941,1.0986123,.69314718,3.9512436,2,0,1,0,0,0,1,0,0,0,0,0,0,IN,1.385913
7.4009218,.24863684,11.407565,.02333021,1.0986123,.69314718,3.3322046,2,0,0,0,1,0,0,0,0,1,0,0,0,IN,1.385913
6.8840685,.24866138,10.532096,.03339443,1.0986123,.69314718,3.1354942,2,0,1,0,0,0,1,0,0,0,0,0,0,IN,1.385913
7.0139213,.24857864,11.258033,.018397633,1.3862944,.69314718,3.713572,2,1,0,1,0,0,0,0,0,0,1,0,0,IN,1.385913
6.367002,.24865237,9.4334841,.059735462,1.0986123,.69314718,3.0445225,2,0,1,0,0,0,1,0,0,0,0,0,0,IN,1.385913
8.2966366,.24866788,11.042922,.082280785,1.0986123,.69314718,3.4011974,2,0,1,0,0,0,1,0,0,0,0,0,0,IN,1.385913
6.3377285,.24855986,10.532096,.019335588,1.3862944,.69314718,3.6109178,2,0,1,0,0,0,0,1,0,0,0,0,0,IN,1.385913
6.4426885,.24855846,10.868568,.015339539,1.0986123,.69314718,3.7612002,1,0,1,0,0,0,1,0,0,0,0,0,0,IN,1.385913
6.8801908,.24861377,10.388995,.038381074,1.6094379,.69314718,3.5553482,2,0,0,1,0,0,0,0,1,0,0,0,0,IN,1.385913
8.2036943,.24866779,11.695247,.039051086,1.6094379,1.3862944,3.6375861,4,0,0,1,0,0,0,0,1,0,0,0,0,IN,1.385913
6.5851321,.24865878,10.221941,.033771083,1.7917595,.69314718,3.4011974,2,0,0,1,0,0,0,0,0,1,0,0,0,IN,1.385913
6.1626024,.24861667,10.221941,.022132184,1.0986123,.69314718,3.8066626,2,0,1,0,0,0,1,0,0,0,0,0,0,IN,1.385913
8.2611465,.24867681,11.407565,.055147633,1.0986123,.69314718,3.8286414,2,0,1,0,0,0,1,0,0,0,0,0,0,IN,1.385913
7.5191855,.24865347,11.119883,.035012718,1.6094379,.69314718,3.6635616,2,0,1,0,0,0,0,0,0,0,0,0,0,IN,1.385913
6.4203,.2485844,10.768485,.016579295,1.3862944,.69314718,3.8501475,1,0,1,0,0,0,0,1,0,0,0,0,0,IN,1.385913
7.8922229,.24867579,10.768485,.072252654,1.0986123,.69314718,3.3322046,2,0,1,0,0,0,0,0,0,0,0,0,0,IN,1.385913
7.107667,.24861592,9.4334841,.1252804,1.6094379,.69314718,3.7376697,1,0,0,0,1,0,0,0,0,1,0,0,0,IN,1.385913
7.4670782,.24866045,8.922658,.29911721,1.6094379,.69314718,3.6888795,4,0,0,0,1,0,0,0,0,0,1,0,0,IN,1.385913
7.4104977,.24865209,11.695247,.017666288,1.7917595,.69314718,3.6109178,2,0,1,0,0,0,0,0,0,1,0,0,0,IN,1.385913
6.8053017,.24861257,11.407565,.012859781,1.0986123,.69314718,3.9702919,2,0,0,0,1,0,0,0,1,0,0,0,0,IN,1.385913
5.4571013,.2500456,10.388995,.0092618773,1.6094379,.69314718,3.6109178,2,0,0,0,1,0,1,0,0,0,0,0,0,IN,1.385913
6.5211892,.24858394,10.532096,.023229714,1.6094379,1.0986123,4.0073333,2,0,1,0,0,0,1,0,0,0,0,0,0,IN,1.385913
7.9959092,.24866678,11.407565,.042299122,1.3862944,.69314718,3.4339871,2,0,1,0,0,0,0,1,0,0,0,0,0,IN,1.385913
7.7214494,.24865292,11.695247,.024109615,1.3862944,.69314718,3.5263605,1,0,1,0,0,0,0,1,0,0,0,0,0,IN,1.385913
7.8343267,.24863461,11.695247,.026990086,1.6094379,1.3862944,3.8066626,3,0,1,0,0,0,0,1,0,0,0,0,0,IN,1.385913
7.4170628,.24866092,11.407565,.023710404,1.0986123,.69314718,3.6635616,1,0,0,1,0,0,0,0,0,1,0,0,0,IN,1.385913
7.310029,.24864566,10.768485,.040364273,1.3862944,.69314718,3.3322046,1,0,1,0,0,0,0,0,1,0,0,0,0,IN,1.385913
6.6002951,.24860708,10.221941,.034285277,1.3862944,.69314718,4.1588831,2,0,0,1,0,0,0,0,0,1,0,0,0,IN,1.385913
6.7384243,.24857929,11.695247,.0090206098,1.0986123,.69314718,3.4011974,2,0,0,1,0,0,0,0,0,0,1,0,0,IN,1.385913
7.6039772,.24865645,10.532096,.068600014,1.3862944,1.0986123,3.4011974,3,0,1,0,0,0,1,0,0,0,0,0,0,IN,1.385913
7.0893354,.24877581,10.768485,.032374844,1.3862944,1.0986123,3.871201,2,0,1,0,0,0,1,0,0,0,0,0,0,IN,1.385913
7.992918,.24875844,11.695247,.031632483,1.6094379,1.0986123,3.6888795,3,0,0,1,0,0,0,0,1,0,0,0,0,IN,1.385913
7.1927223,.24867617,10.221941,.062004846,1.6094379,.69314718,3.3672957,1,0,0,0,1,0,0,0,0,0,1,0,0,IN,1.385913
5.7019038,.24859165,11.258033,.0049541099,1.3862944,.69314718,3.3672957,2,0,0,1,0,0,0,0,0,0,1,0,0,IN,1.385913
7.3269444,.24866064,11.407565,.021667106,1.3862944,1.0986123,3.8066626,3,0,0,0,0,1,0,0,0,0,1,0,0,IN,1.385913
7.3639817,.24864985,11.695247,.0168633,1.3862944,.69314718,3.7612002,2,0,1,0,0,0,0,1,0,0,0,0,0,IN,1.385913
6.0625143,.24862829,11.119883,.0081581296,1.3862944,1.0986123,2.9444389,2,0,0,1,0,0,0,0,0,0,1,0,0,IN,1.385913
6.5757818,.24855046,10.657259,.021646161,1.6094379,.69314718,3.4011974,2,0,0,0,1,0,0,0,1,0,0,0,0,IN,1.385913
7.1923938,.24880463,11.695247,.014206599,1.0986123,.69314718,3.6109178,1,0,1,0,0,0,0,0,1,0,0,0,0,IN,1.385913
5.7186103,.24959041,11.258033,.0050426042,1.0986123,.69314718,3.7612002,2,0,0,0,1,0,0,0,0,1,0,0,0,IN,1.385913
6.8919897,.24861629,11.258033,.016286366,1.3862944,.69314718,3.4965076,2,0,1,0,0,0,1,0,0,0,0,0,0,IN,1.385913
7.1720424,.24883716,10.532096,.044546731,1.3862944,.69314718,3.6375861,2,0,0,0,1,0,0,0,1,0,0,0,0,IN,1.385913
6.5885143,.24861917,10.768485,.019617138,1.0986123,.69314718,3.9512436,2,0,0,0,1,0,0,0,0,1,0,0,0,IN,1.385913
7.023531,.248669,10.768485,.030309768,1.3862944,.69314718,3.5553482,1,0,1,0,0,0,1,0,0,0,0,0,0,IN,1.385913
6.1740499,.24854153,10.388995,.018941427,1.3862944,1.0986123,4.0604429,1,0,0,0,1,0,0,0,0,0,1,0,0,IN,1.385913
8.4006195,.24868174,11.407565,.063401736,1.7917595,.69314718,3.5263605,2,0,0,1,0,0,0,0,1,0,0,0,0,IN,1.385913
7.4506788,.24866165,11.695247,.018390769,1.0986123,.69314718,3.8066626,2,1,0,1,0,0,0,0,1,0,0,0,0,IN,1.385913
6.6416078,.24860987,11.258033,.012678906,1.3862944,.69314718,3.4965076,2,0,0,1,0,0,0,0,1,0,0,0,0,IN,1.385913
7.3941422,.24866891,10.768485,.043907344,1.0986123,.69314718,3.0910425,2,0,0,1,0,0,0,0,1,0,0,0,0,IN,1.385913
7.4929657,.24864566,11.695247,.019184824,1.6094379,1.0986123,3.8918202,2,0,1,0,0,0,0,0,1,0,0,0,0,IN,1.385913
7.0687752,.24861331,10.868568,.028690772,1.6094379,1.0986123,3.7841897,3,0,1,0,0,0,0,1,0,0,0,0,0,IN,1.385913
7.1389389,.24864614,11.119883,.023937771,1.0986123,.69314718,3.7376697,2,0,1,0,0,0,1,0,0,0,0,0,0,IN,1.385913
6.5117302,.24859965,10.768485,.018166877,1.0986123,.69314718,3.6635616,2,0,0,1,0,0,1,0,0,0,0,0,0,IN,1.385913
6.682622,.24870135,10.532096,.027302615,1.3862944,1.0986123,2.8903718,3,0,0,0,1,0,0,0,0,0,1,0,0,IN,1.385913
6.7616687,.24866983,10.388995,.034093216,1.0986123,.69314718,3.0910425,1,0,0,1,0,0,0,0,1,0,0,0,0,IN,1.385913
7.8388495,.24866435,11.695247,.02711324,1.3862944,.69314718,3.6635616,2,0,1,0,0,0,0,1,0,0,0,0,0,IN,1.385913
6.5603294,.24860644,10.532096,.024157505,1.7917595,.69314718,3.4339871,1,0,1,0,0,0,1,0,0,0,0,0,0,IN,1.385913
6.8690896,.24864577,11.695247,.010280447,1.3862944,.69314718,3.4339871,2,0,0,1,0,0,0,0,0,1,0,0,0,IN,1.385913
7.6687365,.24808288,10.657259,.064541958,1.6094379,.69314718,3.4339871,2,0,1,0,0,0,0,0,0,1,0,0,0,IN,1.385913
7.8026452,.24875025,11.695247,.026151432,1.6094379,1.6094379,2.9957323,4,0,1,0,0,0,0,0,1,0,0,0,0,IN,1.385913
7.2060418,.24865338,10.868568,.032913465,1.3862944,.69314718,3.2958369,2,0,0,1,0,0,0,0,1,0,0,0,0,IN,1.385913
6.9162207,.28249782,11.407565,.014863506,1.3862944,.69314718,3.6635616,2,0,0,0,1,0,0,0,1,0,0,0,0,IA,1.5903251
6.8687663,.28252119,10.221941,.046390809,1.7917595,.69314718,3.4339871,2,0,1,0,0,0,0,0,0,0,1,0,0,IA,1.5903251
7.2681794,.28251329,11.119883,.028178662,1.3862944,.69314718,3.3322046,2,0,0,0,1,0,0,0,0,1,0,0,0,IA,1.5903251
7.0266442,.28245747,10.657259,.035149045,1.7917595,.69314718,3.6375861,1,0,0,0,1,0,0,0,0,0,1,0,0,IA,1.5903251
7.0367336,.28247124,10.95954,.026243541,1.3862944,.69314718,3.583519,2,0,0,0,1,0,1,0,0,0,0,0,0,IA,1.5903251
7.7105594,.2825211,10.95954,.051485252,1.6094379,.69314718,3.5553482,2,0,1,0,0,0,1,0,0,0,0,0,0,IA,1.5903251
7.544333,.28251824,10.768485,.052779429,1.0986123,.69314718,4.0253515,2,0,1,0,0,0,0,0,0,0,1,0,0,IA,1.5903251
7.6782165,.28247365,11.119883,.042460009,1.3862944,1.0986123,3.1780539,3,0,1,0,0,0,0,0,0,1,0,0,0,IA,1.5903251
7.1724749,.28250468,11.695247,.01440374,1.3862944,.69314718,3.6109178,2,0,0,0,1,0,0,0,0,1,0,0,0,IA,1.5903251
6.8746724,.2824955,10.95954,.022317769,1.0986123,.69314718,3.2958369,2,0,1,0,0,0,0,0,0,1,0,0,0,IA,1.5903251
6.5270786,.28244641,10.388995,.027890474,1.0986123,.69314718,3.1354942,2,0,1,0,0,0,0,0,0,0,0,0,0,IA,1.5903251
7.9458208,.28216615,11.407565,.041603211,1.3862944,.69314718,3.713572,2,0,0,0,1,0,1,0,0,0,0,0,0,IA,1.5903251
6.7380052,.28246424,11.407565,.0124368,1.0986123,.69314718,3.8501475,2,0,0,0,1,0,1,0,0,0,0,0,0,IA,1.5903251
6.3225503,.282437,10.868568,.014071819,1.6094379,.69314718,3.583519,2,0,1,0,0,0,0,0,0,0,1,0,0,IA,1.5903251
